ModelName,Thrust,CylinderCount,CylinderConfig,PropSize
DART 511-7E,0,,,
DART 514,0,,,
DART 514-7,0,,,
DART 528-7E,0,,,
DART 528D-7E,0,,,
DART 531,0,,,
DART 529-7E,0,,,
DART 529D-7E,0,,,
DART 529-7H,0,,,
DART 529D-7H,0,,,
DART 529-8E,0,,,
DART 529D-8E,0,,,
DART 529-8H,0,,,
DART 529D-8H,0,,,
DART 529-8X,0,,,
DART 529D-8X,0,,,
DART 529-8Y,0,,,
DART 529D-8Y,0,,,
DART 529-8Z,0,,,
DART 529D-8Z,0,,,
DART 532-2L,0,,,
DART 532-7,0,,,
DART 532-7L,0,,,
DART 532-7N,0,,,
DART 532-7P,0,,,
DART 532-7R,0,,,
DART 535-2,0,,,
DART 535-7R,0,,,
DART 551-7,0,,,
DART 551-7R,0,,,
DART 552-2,0,,,
DART 552-7,0,,,
DART 552-7R,0,,,
VIPER MK 521,3100,,,
VIPER MK 522,3330,,,
VIPER MK 526,3330,,,
RB211-524G219,56870,,,
RB211524G2T19,56870,,,
RB211-524G319,56870,,,
RB211524G3T19,56870,,,
RB211-524H-36,59450,,,
RB211-524HT36,59450,,,
RB211-524H219,59450,,,
RB211524H2T19,59450,,,
CONWAY 505,16500,,,
CONWAY 508,17500,,,
CONWAY 508A,18000,,,
CONWAY 509A,18000,,,
TYNE 506,0,,,
TYNE 512,0,,,
DART 542-10,0,,,
DART 542-10J,0,,,
DART 542-10K,0,,,
DART 542-4,0,,,
DART 542-4K,0,,,
ORPHEUS 810D,4850,,,
RR O-300-A,0,,,
RR O-300-B,0,,,
RR O-300-C,0,,,
RR O-300-D,0,,,
GIPSY 30 MK2,0,,,
GIPSY 70-4,0,,,
GIPSY 70 MK2,0,,,
GIPSY 70 MK3,0,,,
225-C10-A,0,,,
RR C90-8F,0,,,
RR C90-8FJ,0,,,
RR C90-12F,0,,,
RR C90-12FH,0,,,
RR C90-12FJ,0,,,
RR C90-12FP,0,,,
RR C90-14F,0,,,
RR C90-14FH,0,,,
RR C90-14FJ,0,,,
RR C90-16F,0,,,
RR O-200-A,0,,,
RR O-200-B,0,,,
RR O-200-C,0,,,
RB211 768-60,67500,,,
RB211 772-60,71100,,,
RB211 772B-60,71100,,,
RB211-892-17,91450,,,
RB211 884-17,85430,,,
RB211 884B-17,85430,,,
RB211 877-17,78910,,,
RB211 892B-17,91450,,,
RB211 895-17,92940,,,
RB211 553-61,55780,,,
RB211 553A261,55780,,,
RB211 556-61,58462,,,
RB211 556A261,58462,,,
RB211 556B-61,58462,,,
RB211 556B261,58462,,,
RB211 560-61,61902,,,
RB211 560A261,61902,,,
RB511-8,11400,,,
MK.104,21500,,,
RB211-535E4,42540,,,
AVON MK207,10150,,,
250-C300,0,,,
NENE 10,12400,,,
VIPER 202,2450,,,
VIPER MK22-1,2500,,,
AVON MK 203,10000,,,
BR700-725A112,14975,,,
250-C300/A1,0,,,
V1650-25,0,,,
AE 3007C2,7042,,,
250-C47 SER,0,,,
250-C47E/4,0,,,
BR700-730B214,18250,,,
M250 SERIES,0,,,
TAY MK 611SER,12450,,,
520-C30,0,,,
MERLIN 114A,0,,,
GRIFFON,0,,,
MERLIN,0,,,
DART 506,0,,,
DART 510&511,0,,,
DART 525,0,,,
DART 527 528,0,,,
DART 529,0,,,
MERLIN 33,0,,,
DART532,0,,,
TYNE 515,0,,,
0-300,0,,,
DART 7 SERIES,0,,,
FLYGMTR RM6C,0,,,
AVON 532R,0,,,
CONWAY 509,17500,,,
SPEY 506-14,10410,,,
AVON,6500,,,
SPEY 555-15,9850,,,
DART 542,0,,,
SPEY MK 511SR,0,,,
DART RDA-10,0,,,
SPEY MK511-8,11400,,,
TRENT 1000-D3,74511,,,
O-240 SER,0,,,
NENE,0,,,
TRENT 1000,69194,,,
TRENT 1000-A2,69194,,,
MK 22-6,0,,,
TRENT 1000-D2,74511,,,
TRENT 1000M62,69194,,,
VIPER MK521,0,,,
VIPER MK 601,0,,,
VIPER MK522,0,,,
DART 510,0,,,
RB-211-22,0,,,
RB-211 SERIES,22000,,,
TAY MK 610-8,12420,,,
TAY 650-15,15100,,,
V-1650-7,0,,,
GIPSY MK SER,0,,,
TAY 611SER,12450,,,
MK511-14,0,,,
ORPHEOUS,0,,,
TAY 651-54,15400,,,
TRENT 1000-K3,78129,,,
RB3043/PRL700,0,,,
VIPER 680-43,4000,,,
OLYMPUS 593MK,31350,,,
BR700-715C1-3,21430,,,
VIPER 535,3450,,,
AE3007 SER,6442,,,
250 20&30 SER,0,,,
TRENT 800,0,,,
250-C30H,0,,,
TRENT-892,91450,,,
O-200-A,0,,,
RB211-524B4,49120,,,
TRENT 772B-60,71100,,,
RR772B-60,71100,,,
AE 3007A2,9440,,,
ADOUR MK 861,6000,,,
TRENT XWB-84,84200,,,
TRENT 892-17,91450,,,
TRENT 7000-72,72000,,,
RR300,0,,,
BR700-710D521,14250,,,
RW-133 SERIES,0,,,
RW-100 SERIES,0,,,
RW-145 SERIES,0,,,
RW152,0,,,
RI 162F,0,,,
RW-162,0,,,
RI 600N,0,,,
RI 600S,0,,,
RI 600,0,,,
RH 600T,0,,,
912A,0,,,
582,0,,,
914ULS,0,,,
914UL,0,,,
582-99,0,,,
SEE BOMBADIER,0,,,
582SER,0,,,
582E,0,,,
582UL,0,,,
582UL-99,0,,,
582ULDCDI-99,0,,,
582DCDI-99,0,,,
582DCDI,0,,,
582UL DCDI,0,,,
503 SERIES,0,,,
503UL,0,,,
503 DCDI,0,,,
503DCSI,0,,,
503ULDCDI,0,,,
912,0,,,
912S,0,,,
912UL SERIES,0,,,
912ULS SERIES,0,,,
912ULSFR,0,,,
912UL2,0,,,
914 SERIES,0,,,
447,0,,,
583,0,,,
618,0,,,
532,0,,,
521,0,,,
377,0,,,
503DC,0,,,
552,0,,,
505,0,,,
277,0,,,
477,0,,,
502,0,,,
R582C,0,,,
618UL,0,,,
912IS2,0,,,
912ISC,0,,,
912UL,0,,,
912 IS,0,,,
912S3,0,,,
582 CDI,0,,,
UL 670 BH13,0,,,
914UL2-01,0,,,
670,0,,,
912ULS2,0,,,
R2800,0,,,
912F3,0,,,
912ULS3,0,,,
914UL3,0,,,
914 IS,0,,,
R670,0,,,
912 SERIES,0,,,
912ULS,0,,,
R3600,0,,,
915 SERIES,0,,,
915 IS,0,,,
915 ISC3 A,0,,,
916 IS,0,,,
916 IS A,0,,,
916 1S3 A,0,,,
914 F2,0,,,
914 F3,0,,,
914 F4,0,,,
ROTAX 914 UL,0,,,
REX SERIES,0,,,
RET SERIES,0,,,
V12,0,,,
AD9,0,,,
S 1800-1 SERI,0,,,
SH14,0,,,
SH-12,0,,,
SP55D,0,,,
ALL ELECTRIC,0,,,
LARZAC 04-C6,3000,,,
LARZAC 04-C20,2970,,,
ATAR 09 SER,13200,,,
SC430,0,,,
T-62,0,,,
T62T-2A1,0,,,
T62T-32,0,,,
T62-32,0,,,
560,0,,,
2350 SER,0,,,
2625 01,0,,,
262502I,0,,,
2625 02,0,,,
EMRAX 208,0,,,
AEROVEE 2180C,0,,,
AEROVEE TURBO,0,,,
CORVAIR SERIE,0,,,
STAMO,0,,,
STAMO 1500-2,0,,,
EJ257,0,,,
EJ 2.0 TURBO,0,,,
EA-81,0,,,
EJ22,0,,,
EA-82,0,,,
EZ30D,0,,,
EA911/1-35LK,0,,,
EA910/1-35LK,0,,,
XP-400,0,,,
0-320-D1A,0,,,
XP-IO-360 SER,0,,,
0-360-X,0,,,
XP-360,0,,,
O-320-A1AC2,0,,,
IO-320-A,0,,,
O-360-B1AC2,0,,,
XPIO360A1AD2,0,,,
XP-IO360B1DA3,0,,,
XPIO-360B1AA2,0,,,
IO-360-B1A2,0,,,
XP-IO360B1AC2,0,,,
XP-0-360B1AC2,0,,,
O-360-A3A2,0,,,
XP-320,0,,,
XP-O-360-B1D3,0,,,
XPIO360B1AD2,0,,,
O360B1A2,0,,,
XP IO400 SER,0,,,
XP-IO360B1BD2,0,,,
XP-IO-382,0,,,
SL-O360 SERIE,0,,,
XP-O-360A1AC2,0,,,
XPIO-360B4PD2,0,,,
XP-O-360A3HY3,0,,,
IO400J4AD9-S2,0,,,
XP-IO-320,0,,,
IO-400-J4HD9,0,,,
TOA 288,0,,,
IO-382X,0,,,
IO-382,0,,,
G10,0,,,
TAE-125-01,0,,,
CENTURION 1.7,0,,,
TAE 125-02-99,0,,,
TAE125-02-114,0,,,
CENTURION 4.0,0,,,
G13BB,0,,,
TAE125-02-99,0,,,
G15,0,,,
TAE125-02-125,0,,,
G16 SERIES,0,,,
V6,0,,,
H27A,0,,,
INNTEC 800,0,,,
SR305-230,0,,,
SR305-230E,0,,,
OX-340-D2B,0,,,
IOX-370 SERIE,0,,,
OX-360 SERIES,0,,,
X-320,0,,,
X-340 SERIES,0,,,
X370,0,,,
OX-370 SERIES,0,,,
SR-3,0,,,
T SERIES,0,,,
TE600D,0,,,
TMX O-200,0,,,
TMX O-320,0,,,
TMX 360,0,,,
TMX-540,0,,,
TMX IO-390,0,,,
TMX 390,0,,,
TMX-0-360-A1A,0,,,
TMX IO-360,0,,,
TMX IO540D4A5,0,,,
TMX O-360,0,,,
340,0,,,
IOX-320 SERIE,0,,,
IOX-340 SERIE,0,,,
IO-340,0,,,
IO-361,0,,,
IOX-360 SERIE,0,,,
SPIRIT V2,0,,,
ARRANO,0,,,
ARRIEL 2C2,0,,,
ARRANO 1A,0,,,
ARRIEL 1D1,0,,,
ARRIUS 2B2,0,,,
ARRIUS 2R,0,,,
ARRIUS 2B1A,0,,,
SR305-230 SER,0,,,
ARRIEL 2B1,0,,,
ARRIEL 1E,0,,,
ARRIEL 2D,0,,,
ARRIEL 2E,0,,,
ARRIEL 1E2,0,,,
ARTOUSTE II,0,,,
ARTOUSTEIIIB,0,,,
MARBORE IIC,0,,,
ASTAZOU IIA,0,,,
ASTAZOU 111A,0,,,
TURMO IV SER,0,,,
BASTAN VI SER,0,,,
ARRIUS 2F,0,,,
ARRIUS 1A,0,,,
ARRIUS 2B,0,,,
ASTAZOU XIVC,0,,,
ARRIUS 2B1,0,,,
ASTAZOUXV111A,0,,,
ASTAZOU XIV B,0,,,
ASTAZOU XIV H,0,,,
MARBORE II F3,0,,,
ASTAZOU SER,0,,,
ASTAZOU XIVC1,0,,,
ASTAZOU XVIF1,0,,,
ASTAZOU XVIC1,0,,,
ASTAZOU XVI-F,0,,,
ASTAZOU II C,0,,,
ASTAZOU II D,0,,,
ASTAZOU II E,0,,,
ASTAZOU II G,0,,,
ASTAZOU II J,0,,,
ARRIEL 1SER,0,,,
ARRIEL SERIES,0,,,
ARRIEL 1S1,0,,,
ARRIEL 1K1,0,,,
ARRIEL 2S2,0,,,
ARRIEL 2B,0,,,
ARRIEL 2C1,0,,,
MAKILA SERIES,0,,,
ARRIEL 1M,0,,,
ARRIEL 1B,0,,,
ARRIEL 1,0,,,
ARRIEL 1A,0,,,
ARRIEL 1A1,0,,,
ARRIEL 1A2,0,,,
ARRIEL 1B2,0,,,
ARRIEL 1D,0,,,
ARRIEL 1C,0,,,
ARRIEL 1C1,0,,,
ARRIEL 1C2,0,,,
ARRIEL 1S,0,,,
ARRIEL 2C,0,,,
ARRIUS 2K1,0,,,
ARRIEL 2S1,0,,,
ASTAZOU II K,0,,,
ASTAZOU XIIH1,0,,,
ARTOUSTE IIB1,0,,,
ARTOUSTE IIC,0,,,
ARTOUSTE IIC1,0,,,
ARTOUSTE IIC2,0,,,
ARTOUSTE IIC5,0,,,
ARTOUSTE IIC6,0,,,
ARTOUSTEIIIB1,0,,,
ARTOUSTE IIID,0,,,
MARBORE VIC,0,,,
BASTAN VI-C1,0,,,
MAKILA 1A,0,,,
MAKILA 1A1,0,,,
MAKILA 1A2,0,,,
TURMO III C5,0,,,
TURMO IVA,0,,,
TURMO IVC,0,,,
MARBORE VIJ,1100,,,
MAKILA 2A,0,,,
ASTAZOU XIVM1,0,,,
ASTAZOU IIIC2,0,,,
MAKILA 2A1,0,,,
U15XXL,0,,,
U15II KV100,79,,,
PT6 SER 578HP,0,,,
PT6A-27-28,0,,,
PT6A-6A&6B,0,,,
PT6T SERIES,0,,,
B29I,0,,,
260 ISA,0,,,
UL260I,0,,,
UL260IS,0,,,
UL350IS,0,,,
350I,0,,,
UL 520 SERIES,0,,,
UL350I,0,,,
390IS,0,,,
VELIE M5,0,,,
520IS,0,,,
350IS,0,,,
O-320,0,,,
AR-741-1100,0,,,
RM6C,17650,,,
2130,0,,,
2165CC,0,,,
2400,0,,,
1600CC,0,,,
1800 CC SERIE,0,,,
TYPE 1,0,,,
2180CC,0,,,
1700 CC,0,,,
AEROVEE 2180,0,,,
M14P,0,,,
M-14D,0,,,
M14B,0,,,
M-9F,0,,,
M14-PF,0,,,
1.5L,0,,,
R18Z9,0,,,
FIT 130 L15B1,0,,,
110,0,,,
133MK,0,,,
VM133M,0,,,
SVS-1400,0,,,
SCARLETT 5S,0,,,
SCARLETT 7U,0,,,
SCARLETT 5VL,0,,,
SCARLETT 9S,0,,,
VOLKSWAGON,0,,,
90,0,,,
180,0,,,
150,0,,,
195T,0,,,
130,0,,,
130 GDI,0,,,
NZ,0,,,
M601 SER,0,,,
M337,0,,,
601D,0,,,
601E,0,,,
601EX,0,,,
4 111,0,,,
MINOR 6 III,0,,,
MIKRON III,0,,,
SCA JR SERIES,0,,,
SCARAB SERIES,0,,,
SS40&50,0,,,
SS165 SERIES,0,,,
SS185 SERIES,0,,,
SS50A,0,,,
165,0,,,
165-A,0,,,
165-B,0,,,
165-D,0,,,
185,0,,,
185J,0,,,
185K,0,,,
SUPER 40,0,,,
SUPER 50,0,,,
HEATHER 1,0,,,
82006,0,,,
24C4D-1,3250,,,
J34WE & J30D,3400,,,
J34-WE-34,3250,,,
J34-WE-34-1,3250,,,
J34-WE-34-2,3250,,,
W-340,3400,,,
W-340-1,3400,,,
W-340-2,3400,,,
VICTOR 2 SUPR,0,,,
FJ 44 SERIES,1900,,,
FJ22,0,,,
FJ44-1A,1900,,,
FJ44-1AP,1965,,,
FJ44-2A,2300,,,
FJ44-2C,2400,,,
FJ44-3A,2820,,,
FJ44-3A-24,2490,,,
FJ33-4A-15,1568,,,
FJ33-4,1500,,,
FJ44-4A-32,3227,,,
FJ44-4A,3443,,,
FJ33-4A-19,1568,,,
FJ44-4A-QPM,3433,,,
FJ33-5A,2000,,,
742C14BB2,0,,,
742C14BB3,0,,,
R-975E,0,,,
R-540E,0,,,
GR-540E,0,,,
R-760E,0,,,
R-600,0,,,
HISPANO A,0,,,
R-975C,0,,,
GR-975C,0,,,
SR-1820F-2,0,,,
R-1820F-A,0,,,
SGR-1820F-2,0,,,
GR-1820F-2A,0,,,
GR-1820F-52,0,,,
SR-1820F-52,0,,,
SR-1820F-2B,0,,,
SGR-1820F-56,0,,,
SGR-1820F-2B,0,,,
SGR-1820F-52A,0,,,
R-1820F-62,0,,,
GR-1820F-62,0,,,
SR-1820F-31,0,,,
SGR-1820F-31,0,,,
SR-1820F-3,0,,,
R-1820F-3A,0,,,
SGR-1820F-3,0,,,
GR-1820F-3A,0,,,
737C9HD1,0,,,
737C9HD2,0,,,
737C9HD3,0,,,
737C9HD4,0,,,
736C9HD1,0,,,
736C9HD2,0,,,
736C9HD3,0,,,
73C9HD4,0,,,
740C9HD1,0,,,
740C9HD2,0,,,
987C9HD1,0,,,
977C9HD1,0,,,
977C9HD2,0,,,
977C9HD3,0,,,
R-1820F-56,0,,,
GR-1820F-56,0,,,
R-1820-40,0,,,
R-1820-60,0,,,
R-1820-40C,0,,,
R-1820-71,0,,,
R-1820-97,0,,,
R-1820-99,0,,,
R-1820-45,0,,,
R-1820-50,0,,,
R-1820-62,0,,,
R-1820-62A,0,,,
R-1820-62M2,0,,,
R-1820-62AM2,0,,,
R-1820-70,0,,,
R-1820-70M1,0,,,
R-1820-56AM1,0,,,
R-1820-56M5,0,,,
R-1820-56AM5,0,,,
R-1820-62M1,0,,,
R-1820-62AM1,0,,,
R-1820-66M2,0,,,
R-1820-72M2,0,,,
R-1820-72AM2,0,,,
R-1820-72AM5,0,,,
R-1820-72AM6,0,,,
R-1820-74,0,,,
R-1820-76A,0,,,
R-1820-76B,0,,,
R-1820-76AM1,0,,,
R-1820-76BM1,0,,,
R-1820-103,0,,,
R-1820-103A,0,,,
R-1820-103M1,0,,,
R-1820-103AM1,0,,,
R-975,0,,,
R-1820-76D,0,,,
R760,0,,,
FJ44-3AP,3052,,,
J-5,0,,,
CHAL R600,0,,,
CURTISS OX5,0,,,
CURTISS 0XX6,0,,,
GIPSY L320,0,,,
HISPANO A&I,0,,,
HISPANO E,0,,,
WWJ SERIES,0,,,
540,0,,,
760A B D E&ET,0,,,
760E-1,0,,,
760E-2,0,,,
975 A B D&E,0,,,
739C18BA3,0,,,
975E-1,0,,,
975E&F-2&3,0,,,
988TC18EA SER,0,,,
C7BA SERIES,0,,,
1820F2 F2A,0,,,
1820F2B-F52,0,,,
R-1820-66,0,,,
745C18BA3,0,,,
J-5A,0,,,
1820F56,0,,,
1820G-2-3&5,0,,,
1820G102 105,0,,,
C9GC&D SERIES,0,,,
C9HD SERIES,0,,,
C9HE SERIES,0,,,
C14AB AC BA,0,,,
C14BB SERIES,0,,,
C18BA SERIES,0,,,
C18BD SERIES,0,,,
C18CA CB SER,0,,,
745C18BA4,0,,,
749C18BD1,0,,,
TC18DA SERIES,0,,,
TC18EA SERIES,0,,,
J65-W SERIES,0,,,
R-3350-34&91,0,,,
R3350-42,0,,,
R3350-32WA,0,,,
749C18BD3,0,,,
702C9GC1,0,,,
702C9GC2,0,,,
702C9GC3,0,,,
702C9GC4,0,,,
702C9GC5,0,,,
702C9GC6,0,,,
R-2600 SER,0,,,
728C9GC1,0,,,
728C9GC2,0,,,
728C9GC3,0,,,
728C9GC4,0,,,
728C9GC5,0,,,
728C9GC6,0,,,
730C9GD1,0,,,
730C9GD2,0,,,
R3350-26WD,0,,,
R-1300 SER,0,,,
R-1300-1B,0,,,
J4-B,0,,,
R3350 SERIES,0,,,
730C9GD3,0,,,
730C9GD4,0,,,
730C9GD5,0,,,
730C9GD6,0,,,
704C9GC1,0,,,
704C9GC2,0,,,
704C9GC3,0,,,
704C9GC4,0,,,
704C9GC5,0,,,
731C9GC1,0,,,
731C9GC2,0,,,
R-975E-3,0,,,
955C9HE1,0,,,
959C9HE1,0,,,
961C9HE1,0,,,
969C9HE1,0,,,
969C9HE2,0,,,
960C9HE1,0,,,
962C9HE1,0,,,
963C9HE1,0,,,
968C9HE1,0,,,
967C9HE2,0,,,
968C9HE2,0,,,
960C9HE2,0,,,
962C9HE2,0,,,
963C9HE2,0,,,
955C9HE2,0,,,
959C9HE2,0,,,
961C9HE2,0,,,
982C9HE1,0,,,
982C9HE3,0,,,
989C9HE1,0,,,
989C9HE2,0,,,
982C9HE2,0,,,
R-1820-80,0,,,
R-1820-82,0,,,
R-1820-82B,0,,,
956C18CA1,0,,,
975C18CB1,0,,,
972TC18DA1,0,,,
R-3350-34,0,,,
R-3350-91,0,,,
972TC18DA2,0,,,
972TC18DA3,0,,,
972TC18DA4,0,,,
981TC18EA1,0,,,
98TC18EA1,0,,,
98TC18EA3,0,,,
98TC18EA4,0,,,
98TC18EA6,0,,,
988TC18EA2,0,,,
988TC18EA5,0,,,
R-760-2,0,,,
R-760-4,0,,,
R-760-8,0,,,
R-2600-3,0,,,
R-2600-8,0,,,
R-2600-11,0,,,
R-2600-13,0,,,
R-2600-20,0,,,
R-2600-23,0,,,
R-2600-29,0,,,
R-2600-29A,0,,,
R-2600-35,0,,,
R-1300-1A,0,,,
R-1300-3,0,,,
R-1300-3A,0,,,
R-1300-3B,0,,,
R-1300-3C,0,,,
R-1300-3D,0,,,
R-975-11,0,,,
R-975-28,0,,,
R-975-30,0,,,
R-975-32,0,,,
R-760E-2,0,,,
R-1820G-5,0,,,
R-1820G-5E,0,,,
GR-1820G-5,0,,,
GR-1820G-5E,0,,,
GR-2600-A2,0,,,
GR-2600-A2A,0,,,
GR-2600-A2B,0,,,
GR-2600-B2,0,,,
GR-2600-B5,0,,,
726C14AB1,0,,,
726C14AB2,0,,,
332C14AB1,0,,,
332C14AB2,0,,,
709C14AC1,0,,,
709C14AC2,0,,,
579C14AC1,0,,,
579C14AC2,0,,,
585C14BA1,0,,,
585C14BA2,0,,,
586C14BA1,0,,,
586C14BA2,0,,,
R-1820G-2,0,,,
GR-1820G-2,0,,,
GR-1820G-102,0,,,
GR-1820G-102A,0,,,
GR-1820G-102B,0,,,
R-1820-57,0,,,
R-1820-79,0,,,
R-1820-81,0,,,
R-1820-83,0,,,
R-1820-85,0,,,
R-1820-89,0,,,
GR-1820G-103,0,,,
GR-1820G-103A,0,,,
R-760E-T,0,,,
R-760E-1,0,,,
SR-1820-F-53,0,,,
SR-1820-F-3B,0,,,
SGR-1820-F-53,0,,,
SGR-1820-F-3B,0,,,
R-1820-75,0,,,
R-1820-3,0,,,
GR-1820G-3,0,,,
R-1820G-3B,0,,,
GR-1820G-3B,0,,,
R-1820-77,0,,,
R-1820F-55,0,,,
GR-1820F-55,0,,,
R-1820F-65,0,,,
GR-1820F-65,0,,,
R-975E-1,0,,,
R-975-F,0,,,
GR-1820G-105,0,,,
GR-1820G-105A,0,,,
718C9GB1,0,,,
R-975E-2,0,,,
957C7BA1,0,,,
990C7BA1,0,,,
742C14BB1,0,,,
R-1820-86,0,,,
1820-84C,0,,,
PZL AI-14 SER,0,,,
PZL ASZ-62IR,0,,,
PZL-3S,0,,,
AI-14R SERIES,0,,,
PZL-3S 2ND SE,0,,,
PZL-3SR,0,,,
ASZ-621R-16,0,,,
ASZ621RM18K9B,0,,,
6VS-335-A,0,,,
6VS-335-B,0,,,
6VS-335-A1,0,,,
6VS-335-B1,0,,,
6VS-335-A1A,0,,,
6VS-335-A1B,0,,,
6AS-335-A,0,,,
6AS-335-B,0,,,
2A-120-A,0,,,
2A-120-B,0,,,
2A-120-C,0,,,
2A-120-D,0,,,
6A4-150-B3,0,,,
6A4-150-B4,0,,,
6A4-150-B31,0,,,
6A4-165-B3,0,,,
6A4-165-B4,0,,,
6A4-165-B6,0,,,
6A4-200-C6,0,,,
4A4-75-A2,0,,,
4A4-75-A3,0,,,
4A4-75-B2,0,,,
4A4-75-B3,0,,,
4A4-85-A2,0,,,
4A4-85-A3,0,,,
4A4-85-B2,0,,,
4A4-85-B3,0,,,
4A4-95-A2,0,,,
4A4-95-A3,0,,,
4A4-95-B2,0,,,
4A4-95-B3,0,,,
4A4-100-B2,0,,,
4A4-100-B3,0,,,
6A8-215-B7F,0,,,
6A8-215-B8F,0,,,
6A8-215-B9F,0,,,
6V4-178-B31,0,,,
6V4-178-B3,0,,,
6V4-178-B32,0,,,
6V4-178-B33,0,,,
6V4-200-C32,0,,,
6V4-200-C33,0,,,
6V-335-V(1),0,,,
6V-335-A(2),0,,,
6A-335-D,0,,,
6A-335-B,0,,,
6A-335-B1A,0,,,
4A-235-B,0,,,
4A-235-B2,0,,,
4A-235-B3,0,,,
4A-235-B31,0,,,
4A-235-B4,0,,,
4A-235-B6,0,,,
6A-350-C1A,0,,,
6A-350-C2A,0,,,
6A-350-C1R,0,,,
6A-350-C1L,0,,,
6A-350-D,0,,,
6A-350-D1,0,,,
6A-350-D1A,0,,,
6A-350-D1B,0,,,
ASZ-621R,0,,,
G72C-C,0,,,
G44BW,0,,,
G72CFA,0,,,
PD25,0,,,
EPEX300TI,0,,,
SIDEWINDER,0,,,
APEX 998CC,0,,,
998T,0,,,
RX-1,0,,,
YASA P400HC,0,,,
8218XF,0,,,
7215XF,0,,,
HACKER,0,,,
10218XF-105,0,,,
MAGIDRIVE 75,0,,,
UNKNOWN ENG,0,,,
